664	9
665	14
666	13
667	23
668	14
669	22
670	13
671	24
672	23
673	24
674	21
675	23
676	26
677	13
678	21
679	21
680	26
681	13
682	25
683	31
684	13
685	14
686	14
687	18
688	20
689	21
690	13
691	15
692	18
693	21
694	14
695	22
696	21
697	20
698	13
699	29
700	21
701	16
702	13
703	13
704	21
705	22
706	22
707	19
708	25
709	22
710	20
711	22
712	13
713	13
714	21
715	13
716	21
717	13
718	27
719	23
720	21
721	25
722	24
723	12
724	14
725	23
726	31
727	17
728	10
729	13
730	15
731	21
732	15
733	18
734	13
735	20
736	22
737	21
738	18
739	28
740	31
741	13
742	13
743	16
744	19
745	22
746	10
747	31
748	16
749	22
750	13
751	31
752	18
753	14
754	21
755	31
756	14
757	17
758	15
759	14
760	13
761	16
762	14
763	21
764	21
765	17
766	21
767	23
768	13
769	13
770	14
771	13
772	12
773	21
774	16
775	21
776	29
777	13
778	16
779	31
780	22
781	14
782	26
783	29
784	21
785	21
786	22
787	13
788	21
789	24
790	13
791	18
792	20
793	21
794	19
795	21
796	21
797	18
798	21
799	23
800	13
801	14
802	21
803	16
804	20
805	13
806	22
807	13
808	13
809	31
810	16
811	21
812	18
813	14
814	17
815	21
816	24
817	13
818	14
819	13
820	23
821	13
822	23
823	31
824	13
825	14
826	22
827	24
828	22
829	14
830	15
831	23
832	16
833	23
834	23
835	31
836	16
837	21
838	22
839	13
840	21
841	15
842	20
843	21
844	13
845	21
846	20
847	18
848	21
849	14
850	13
851	21
852	21
853	27
854	15
855	21
856	13
857	14
858	13
859	21
860	23
861	13
862	22
863	13
864	14
865	29
866	22
867	31
868	22
869	23
870	31
871	23
872	14
873	22
874	21
875	15
876	26
877	22
878	22
879	22
880	15
881	22
882	18
883	13
884	22
885	23
886	31
887	31
888	31
889	13
890	21
891	22
892	17
893	27
894	21
895	14
896	24
897	23
898	31
899	14
900	22
901	31
902	13
903	31
904	13
905	21
906	22
907	12
908	13
909	24
910	13
911	31
912	16
913	13
914	15
915	31
916	15
917	22
918	13
919	16
920	13
921	13
922	14
923	31
924	22
925	23
926	31
927	31
928	21
929	31
930	13
931	14
932	14
933	21
934	25
935	14
936	21
937	24
938	13
939	13
940	21
941	30
942	13
943	28
944	17
945	31
946	21
947	22
948	22
949	21
950	15
951	31
952	17
953	31
954	15
955	31
956	21
957	31
958	13
959	21
960	26
961	24
962	31
963	13
964	14
965	14
966	31
967	21
968	23
969	21
970	31
971	15
972	14
973	31
974	22
975	31
976	13
977	21
978	31
979	14
980	21
981	31
982	13
983	21
984	7
985	25
986	22
987	29
988	31
989	17
990	31
991	23
992	21
993	21
994	21
995	14
996	31
997	12
998	21
999	22
1000	28
1001	31
1002	21
1003	13
1004	21
1005	31
1006	13
1007	31
1008	29
1009	16
1010	23
1011	21
1012	13
1013	15
1014	26
1015	22
1016	31
1017	26
1018	29
1019	31
1020	30
1021	21
1022	14
1023	31
1024	13
1025	31
1026	23
1027	22
1028	31
1029	13
1030	15
1031	25
1032	23
1033	21
1034	31
1035	14
1036	25
1037	13
1038	21
1039	31
1040	9
1041	21
1042	21
1043	14
1044	21
1045	21
1046	14
1047	31
1048	14
1049	19
1050	21
1051	30
1052	16
1053	15
1054	31
1055	23
1056	11
1057	16
1058	31
1059	14
1060	14
1061	31
1062	17
1063	21
1064	17
1065	31
1066	31
1067	31
1068	18
1069	21
1070	18
1071	28
1072	16
1073	31
1074	21
1075	31
1076	19
1077	31
1078	14
1079	14
1080	31
1081	15
1082	31
1083	28
1084	31
1085	31
1086	7
1087	14
1088	21
1089	27
1090	24
1091	31
1092	13
1093	14
1094	31
1095	31
1096	23
1097	29
1098	24
1099	31
1100	31
1101	31
1102	20
1103	14
1104	21
1105	23
1106	15
1107	21
1108	13
1109	13
1110	31
1111	18
1112	31
1113	21
1114	22
1115	21
1116	21
1117	27
1118	18
1119	13
1120	31
1121	28
1122	14
1123	31
1124	21
1125	31
1126	31
1127	14
1128	31
1129	21
1130	31
1131	31
1132	16
1133	31
1134	14
1135	31
1136	31
1137	31
1138	31
1139	31
1140	31
1141	31
1142	26
1143	31
1144	21
1145	31
1146	27
1147	18
1148	13
1149	29
1150	14
1151	30
1152	31
1153	21
1154	13
1155	14
1156	31
1157	31
1158	31
1159	31
1160	14
1161	16
1162	31
1163	29
1164	31
1165	13
1166	0
1167	22
1168	14
1169	31
1170	14
1171	31
1172	22
1173	15
1174	31
1175	13
1176	31
1177	24
1178	31
1179	22
1180	31
1181	31
1182	31
1183	31
1184	19
1185	31
1186	31
1187	13
1188	31
1189	14
1190	9
1191	31
1192	22
1193	14
1194	31
1195	7
1196	31
1197	31
1198	31
1199	20
1200	31
1201	13
1202	16
1203	15
1204	14
1205	31
1206	13
1207	22
1208	21
1209	19
1210	31
1211	21
1212	20
1213	31
1214	31
1215	23
1216	31
1217	16
1218	27
1219	31
